안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,안전표지구분,안전표지종별일련번호,주행제한속도,안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
100765,시도,7번,동해고속도로,2,1,1,5.5,,강원특별자치도 동해시 지흥동 494,37.5117901,129.0961101,2,221,,차높이제한,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100768,시도,7번,동호로,3,2,4,23.1,,강원특별자치도 동해시 발한동 578-5,37.5425201,129.1019301,2,221,,차높이제한,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100724,시도,7번,부곡로,3,1,1,6.8,,강원특별자치도 동해시 부곡동 28-7,37.5380601,129.1086501,1,129,,과속방지턱,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100741,시도,7번,동해대로,2,1,2,6.6,,강원특별자치도 동해시 지흥동 262-5,37.5103001,129.1031501,2,214,,좌회전금지,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100769,시도,7번,동호로,3,2,4,23.3,,강원특별자치도 동해시 발한동 579-4,37.5423301,129.1020301,2,221,,차높이제한,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100770,시도,7번,동호로,3,2,4,23,,강원특별자치도 동해시 발한동 578-5,37.5425201,129.1019301,2,219,,주차금지,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100772,시도,7번,동호로,3,2,4,22.2,,강원특별자치도 동해시 발한동 570-1,37.5434801,129.1019901,3,309,,직진및좌회전,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100774,시도,7번,가마골길,3,1,1,8.1,,강원특별자치도 동해시 부곡동 148,37.5381801,129.1011965452,4,401,,거리,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100623,시도,7번,천곡로,3,2,6,22,,강원특별자치도 동해시 천곡동 1090-10,37.5244401,129.1168601,4,413,,좌회전후직진,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100624,시도,7번,천곡로,3,2,6,22,,강원특별자치도 동해시 천곡동 1090-10,37.5244401,129.1168601,3,309,,직진및좌회전,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100625,시도,7번,평원로,3,2,4,13.7,,강원특별자치도 동해시 천곡동 1090-11,37.5255601,129.1159401,3,309,,직진및좌회전,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100638,시도,7번,감추7길,3,2,1,15.4,,강원특별자치도 동해시 천곡동 844,37.5238701,129.1159501,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100643,시도,7번,천곡1길,3,1,4,13.8,,강원특별자치도 동해시 천곡동 809-1,37.5264501,129.1152401,3,319,,장애인전용주차구역,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100649,시도,7번,동굴로,3,2,1,30.1,,강원특별자치도 동해시 천곡동 1099,37.5153901,129.1051101,2,221,,차높이제한,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100650,시도,7번,동굴로,3,2,4,30.8,,강원특별자치도 동해시 천곡동 1099,37.5153901,129.1051101,2,221,,차높이제한,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100754,시도,7번,승지로,3,2,5,31.1,,강원특별자치도 동해시 부곡동 447-5,37.5353896728,129.1038401,3,309,,직진및좌회전,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100775,시도,7번,가마골길,3,1,1,8.1,,강원특별자치도 동해시 부곡동 148,37.5381801,129.1011965452,2,219,,주차금지,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100833,시도,7번,봉오주택길,3,1,2,14.6,,강원특별자치도 동해시 용정동 268,37.5107101,129.1208601,1,129,,과속방지턱,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100788,시도,7번,동호로,3,2,4,23.2,,강원특별자치도 동해시 발한동 580-41,37.5419401,129.1020101,1,133,,어린이보호,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100790,시도,7번,해안로,3,1,4,22.1,,강원특별자치도 동해시 용정동 505-2,37.5103701,129.1257501,4,401,,거리,2, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100791,시도,7번,해안로,3,1,4,22.1,,강원특별자치도 동해시 용정동 505-2,37.5103701,129.1257501,1,125,,신호기,2, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100792,시도,7번,해안로,3,1,4,22.1,,강원특별자치도 동해시 용정동 505-2,37.5103701,129.1257501,1,132,,횡단보도,2, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100794,시도,7번,해안로,3,1,4,18.3,,강원특별자치도 동해시 천곡동 1090-28,37.5166501,129.1235201,1,125,,신호기,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100796,시도,7번,해안로,3,1,1,10.3,,강원특별자치도 동해시 용정동 257,37.5099701,129.1248201,1,132,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100797,시도,7번,해안로,3,1,1,10,,강원특별자치도 동해시 용정동 503-6,37.5096101,129.1251801,2,228,,양보,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100798,시도,7번,해안로,3,2,5,21.8,,강원특별자치도 동해시 용정동 505-1,37.5123501,129.1254001,4,415,,신호연등구간,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100799,시도,7번,해안로,3,1,4,19.4,,강원특별자치도 동해시 용정동 504,37.5097401,129.1254992947,4,401,,거리,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100810,시도,7번,해안로,3,1,4,19.4,,강원특별자치도 동해시 용정동 504,37.5097401,129.1254992947,1,125,,신호기,2, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100812,시도,7번,해안로,3,1,4,18.5,,강원특별자치도 동해시 천곡동 1090-28,37.5166501,129.1235201,1,101,,┼자형교차로,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100814,시도,7번,해안로,3,1,1,14,,강원특별자치도 동해시 용정동 504,37.5097401,129.1254992947,1,102,,T자형교차로,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
104036,시도,7번,동해대로,3,1,2,7.2,,강원특별자치도 동해시 망상동 160-1,37.5860101,129.1001601,2,224,,30km,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
104037,시도,7번,동해대로,3,1,2,7.2,,강원특별자치도 동해시 망상동 160-1,37.5860101,129.1001601,1,132,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
100820,시도,7번,봉오주택길,3,1,2,14.6,,강원특별자치도 동해시 용정동 268,37.5107101,129.1208601,4,403,,구역,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
110001,시도,7번,논골길,3,1,2,8.5,,강원특별자치도 동해시 묵호진동 85-326,37.5585701,129.1106701,4,427,,어린이보호구역해제,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
104033,시도,7번,동해대로,3,1,2,7.1,,강원특별자치도 동해시 망상동 160-1,37.5860101,129.1001601,1,137,,횡풍,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
104034,시도,7번,동해대로,3,1,2,7.2,,강원특별자치도 동해시 망상동 160-1,37.5860101,129.1001601,1,129,,과속방지턱,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
104035,시도,7번,동해대로,3,1,2,7.2,,강원특별자치도 동해시 망상동 160-1,37.5860101,129.1001601,2,226,,천천히,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
110002,시도,7번,논골길,3,1,2,8.5,,강원특별자치도 동해시 묵호진동 85-326,37.5585701,129.1106701,4,427,,속도제한해제,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
110003,시도,7번,논골길,3,1,2,7.8,,강원특별자치도 동해시 묵호진동 1-63,37.5588401,129.1122201,1,132,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
120055,시도,7번,효자로,3,1,2,9.8,,강원특별자치도 동해시 동회동 225-1,37.4936101,129.1049301,1,129,,과속방지턱,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
120056,시도,7번,효자로,3,1,2,10.4,,강원특별자치도 동해시 동회동 230-1,37.4928101,129.1049101,1,129,,과속방지턱,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150011,시도,7번,천곡1길,3,1,2,7.3,,강원특별자치도 동해시 천곡동 1090-5,37.5264597514,129.1076201,3,324,,어린이보호,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150012,시도,7번,천곡1길,3,1,2,7.9,,강원특별자치도 동해시 천곡동 1090-5,37.5264597514,129.1076201,3,324,,어린이보호,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150013,시도,7번,동해대로,3,1,2,10.1,,강원특별자치도 동해시 천곡동 792,37.5254801,129.1077401,3,324,,어린이보호,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150015,시도,7번,평릉길,3,1,4,16.5,,강원특별자치도 동해시 천곡동 491-8,37.5268101,129.1036901,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150016,시도,7번,평릉길,2,2,4,6.2,,강원특별자치도 동해시 천곡동 491-8,37.5268101,129.1036901,3,326,,일방통행,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150017,시도,7번,평릉길,2,2,4,22.7,,강원특별자치도 동해시 천곡동 491-8,37.5268101,129.1036901,3,308,,직진및우회전,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
104049,시도,7번,동해대로,3,1,2,12.5,,강원특별자치도 동해시 망상동 168-1,37.5878801,129.0998001,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
120060,시도,7번,효자로,3,1,2,8.6,,강원특별자치도 동해시 동회동 239-1,37.4921901,129.1050701,1,129,,과속방지턱,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150005,시도,7번,항골길,3,1,1,7.9,,강원특별자치도 동해시 천곡동 1090-2,37.5242201,129.1051601,3,324,,어린이보호,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150006,시도,7번,천곡1길,3,1,2,7.3,,강원특별자치도 동해시 천곡동 1090-5,37.5264597514,129.1076201,3,324,,어린이보호,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150007,시도,7번,천곡1길,3,1,2,7.6,,강원특별자치도 동해시 천곡동 1090-5,37.5264597514,129.1076201,3,324,,어린이보호,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150008,시도,7번,천곡1길,3,1,2,7.8,,강원특별자치도 동해시 천곡동 1090-5,37.5264597514,129.1076201,3,324,,어린이보호,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
104050,시도,7번,동해대로,3,1,2,9.7,강원특별자치도 동해시 동해대로 6218,강원특별자치도 동해시 망상동 168-1,37.5878801,129.0998001,2,226,,천천히,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
104051,시도,7번,동해대로,3,1,2,9.7,강원특별자치도 동해시 동해대로 6218,강원특별자치도 동해시 망상동 168-1,37.5878801,129.0998001,2,224,,30km,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
104052,시도,7번,동해대로,3,1,2,9.8,강원특별자치도 동해시 동해대로 6218,강원특별자치도 동해시 망상동 168-1,37.5878801,129.0998001,1,129,,과속방지턱,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
104053,시도,7번,동해대로,3,1,2,10.8,강원특별자치도 동해시 동해대로 6218,강원특별자치도 동해시 망상동 168-1,37.5878801,129.0998001,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150018,시도,7번,샘실1길,1,2,6,22.5,,강원특별자치도 동해시 천곡동 1090-4,37.5262801,129.1053201,3,326,,일방통행,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150022,시도,7번,평릉1길,3,2,4,17,,강원특별자치도 동해시 평릉동 318,37.5288801,129.1015201,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150030,시도,7번,하평로,3,2,4,16.5,,강원특별자치도 동해시 평릉동 산56-11,37.5310898448,129.1051801,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150036,시도,7번,천곡1길,3,1,4,13.9,,강원특별자치도 동해시 천곡동 1090-6,37.5253501,129.1100001,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150042,시도,7번,천곡로,3,2,6,21.8,,강원특별자치도 동해시 천곡동 1090-3,37.5251701,129.1072901,3,329,,비보호,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150136,시도,7번,천곡1길,3,1,2,7.3,,강원특별자치도 동해시 천곡동 1090-5,37.5264597514,129.1076201,1,133,,어린이보호,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150137,시도,7번,천곡1길,3,1,2,9.8,,강원특별자치도 동해시 천곡동 1090-5,37.5264597514,129.1076201,1,133,,어린이보호,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150138,시도,7번,천곡1길,3,1,2,12,,강원특별자치도 동해시 천곡동 1090-5,37.5264597514,129.1076201,1,133,,어린이보호,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150139,시도,7번,천곡1길,3,1,2,12.2,,강원특별자치도 동해시 천곡동 1090-5,37.5264597514,129.1076201,1,129,,과속방지턱,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150046,시도,7번,천곡1길,3,1,4,17,,강원특별자치도 동해시 천곡동 1090-6,37.5253501,129.1100001,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
150047,시도,7번,천곡1길,3,1,1,7.9,,강원특별자치도 동해시 천곡동 798-12,37.5254901,129.1115601,3,324,,어린이보호,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
